sku_id,category,week_start,demand_units,ratio_to_trend,anomaly_type,anomaly_score
SKU0044,Fashion & Apparel,2024-01-16,197,1.7019438444924406,DEMAND SPIKE,-0.0667217451179748
SKU0143,Grocery & Essentials,2024-01-16,1224,1.787513691128149,DEMAND SPIKE,-0.06665477142913623
SKU0099,Home & Kitchen,2024-10-22,117,0.5484375,DEMAND DROP,-0.06656306865672312
SKU0094,Home & Kitchen,2024-01-16,274,1.7937806873977087,DEMAND SPIKE,-0.0664789547080521
SKU0051,Fashion & Apparel,2024-01-16,827,1.7131020196789228,DEMAND SPIKE,-0.06616653180942522
SKU0055,Fashion & Apparel,2024-01-16,226,1.6771799628942485,DEMAND SPIKE,-0.06601577272468029
SKU0013,Mobiles & Accessories,2024-12-24,191,1.7630769230769232,DEMAND SPIKE,-0.06567285365013331
SKU0093,Home & Kitchen,2024-12-24,177,1.6542056074766356,DEMAND SPIKE,-0.06561847920256947
SKU0110,Beauty & Personal Care,2025-12-30,86,0.5297741273100616,DEMAND DROP,-0.06539733759892119
SKU0073,Fashion & Apparel,2024-01-16,514,1.7693631669535284,DEMAND SPIKE,-0.06517879783058655
SKU0112,Beauty & Personal Care,2025-11-04,130,0.573529411764706,DEMAND DROP,-0.064862384679366
SKU0106,Beauty & Personal Care,2024-01-16,379,1.802615933412604,DEMAND SPIKE,-0.06486037274951939
SKU0132,Grocery & Essentials,2024-01-16,298,1.8033282904689865,DEMAND SPIKE,-0.06438987418587172
SKU0045,Fashion & Apparel,2024-11-05,345,0.6111603188662533,DEMAND DROP,-0.06421614194033742
SKU0129,Beauty & Personal Care,2025-10-07,768,1.3685773685773688,DEMAND SPIKE,-0.06366456274635857
SKU0018,Mobiles & Accessories,2024-10-01,439,1.9310850439882696,DEMAND SPIKE,-0.06298328729624214
SKU0058,Fashion & Apparel,2024-01-16,529,1.7662771285475793,DEMAND SPIKE,-0.06294146097436293
SKU0033,Electronics & Appliances,2024-12-24,94,1.6936936936936937,DEMAND SPIKE,-0.06293201224904865
SKU0072,Fashion & Apparel,2024-01-16,637,1.6774193548387097,DEMAND SPIKE,-0.0628186839375775
SKU0146,Grocery & Essentials,2024-01-16,846,1.8291891891891892,DEMAND SPIKE,-0.06276443632740791
SKU0062,Fashion & Apparel,2024-01-16,612,1.8160237388724036,DEMAND SPIKE,-0.06255792712867347
SKU0100,Home & Kitchen,2025-09-30,372,1.964788732394366,DEMAND SPIKE,-0.062485019692563926
SKU0027,Electronics & Appliances,2025-09-30,109,1.923529411764706,DEMAND SPIKE,-0.061952090509401314
SKU0010,Mobiles & Accessories,2024-01-16,248,1.813528336380256,DEMAND SPIKE,-0.06135935700213868
SKU0138,Grocery & Essentials,2024-01-16,902,1.7747171667486472,DEMAND SPIKE,-0.06131522746265783
SKU0059,Fashion & Apparel,2024-01-16,457,1.702048417132216,DEMAND SPIKE,-0.061282340486405795
SKU0114,Beauty & Personal Care,2025-12-30,96,0.5328399629972248,DEMAND DROP,-0.06116523317000133
SKU0065,Fashion & Apparel,2024-01-16,154,1.9071207430340558,DEMAND SPIKE,-0.061135423263006694
SKU0065,Fashion & Apparel,2024-12-24,171,1.7874564459930313,DEMAND SPIKE,-0.06090867701350733
SKU0117,Beauty & Personal Care,2024-01-16,259,1.7619047619047619,DEMAND SPIKE,-0.060837752558661085
SKU0018,Mobiles & Accessories,2024-01-16,364,1.9107611548556431,DEMAND SPIKE,-0.06079592996833649
SKU0025,Electronics & Appliances,2024-12-24,249,1.6363636363636365,DEMAND SPIKE,-0.06076943918085387
SKU0128,Beauty & Personal Care,2024-01-16,657,1.7853260869565217,DEMAND SPIKE,-0.06050321539547887
SKU0108,Beauty & Personal Care,2024-10-08,918,1.6833740831295843,DEMAND SPIKE,-0.059961895885661365
SKU0028,Electronics & Appliances,2024-10-01,343,1.8473967684021544,DEMAND SPIKE,-0.05966275472873095
SKU0024,Electronics & Appliances,2024-01-16,96,1.6916299559471366,DEMAND SPIKE,-0.05964039568394153
SKU0136,Grocery & Essentials,2024-01-16,584,1.7859327217125383,DEMAND SPIKE,-0.05936160034357951
SKU0043,Fashion & Apparel,2024-01-16,818,1.8622652248150255,DEMAND SPIKE,-0.059347590868947364
SKU0110,Beauty & Personal Care,2024-01-16,244,1.7649186256781193,DEMAND SPIKE,-0.05906697575880371
SKU0035,Electronics & Appliances,2024-10-22,22,0.4870848708487085,DEMAND DROP,-0.059002680239331196
SKU0116,Beauty & Personal Care,2025-12-30,110,0.5689655172413793,DEMAND DROP,-0.05807884459619905
SKU0095,Home & Kitchen,2024-01-16,170,1.8681318681318682,DEMAND SPIKE,-0.058020305932424576
SKU0001,Mobiles & Accessories,2025-11-04,261,0.6133960047003525,DEMAND DROP,-0.057907806469105205
SKU0016,Mobiles & Accessories,2024-10-08,179,1.629742033383915,DEMAND SPIKE,-0.05768048146707083
SKU0020,Mobiles & Accessories,2024-01-16,433,1.7583756345177666,DEMAND SPIKE,-0.057592222180049446
SKU0028,Electronics & Appliances,2024-10-15,115,0.5191873589164786,DEMAND DROP,-0.05724008904583677
SKU0003,Mobiles & Accessories,2024-01-16,490,1.7422222222222221,DEMAND SPIKE,-0.05695391522528581
SKU0020,Mobiles & Accessories,2025-10-07,580,1.4658803706823924,DEMAND SPIKE,-0.05644077677899906
SKU0126,Beauty & Personal Care,2025-10-28,272,0.6212409592691283,DEMAND DROP,-0.0551198597205651
SKU0018,Mobiles & Accessories,2025-10-28,157,0.552168815943728,DEMAND DROP,-0.05509064792901641
SKU0012,Mobiles & Accessories,2024-10-15,84,0.5779816513761468,DEMAND DROP,-0.054353334446716306
SKU0026,Electronics & Appliances,2025-12-23,85,1.608832807570978,DEMAND SPIKE,-0.05400734604916657
SKU0103,Home & Kitchen,2024-01-16,116,1.7915057915057915,DEMAND SPIKE,-0.05374356825200821
SKU0050,Fashion & Apparel,2024-01-16,738,1.8256029684601114,DEMAND SPIKE,-0.05363964442091729
SKU0020,Mobiles & Accessories,2025-11-04,236,0.5917258671124113,DEMAND DROP,-0.05346025677614452
SKU0049,Fashion & Apparel,2024-01-16,677,1.7270408163265305,DEMAND SPIKE,-0.052863801252608145
SKU0048,Fashion & Apparel,2024-01-16,528,1.7644110275689222,DEMAND SPIKE,-0.05269244537535256
SKU0064,Fashion & Apparel,2024-01-16,212,1.8434782608695652,DEMAND SPIKE,-0.05187582879984931
SKU0142,Grocery & Essentials,2025-10-07,1138,1.3957481602616517,DEMAND SPIKE,-0.05165394001714341
SKU0095,Home & Kitchen,2024-10-01,229,1.874488403819918,DEMAND SPIKE,-0.05128943145948295
SKU0037,Electronics & Appliances,2024-01-16,250,1.9267822736030829,DEMAND SPIKE,-0.051261303636535915
SKU0006,Mobiles & Accessories,2024-01-16,244,1.712280701754386,DEMAND SPIKE,-0.05110352142219732
SKU0097,Home & Kitchen,2024-01-16,78,1.8034682080924855,DEMAND SPIKE,-0.05078966795756579
SKU0061,Fashion & Apparel,2024-12-24,458,1.6674757281553396,DEMAND SPIKE,-0.05075408396021286
SKU0128,Beauty & Personal Care,2025-10-07,860,1.444973396807617,DEMAND SPIKE,-0.050704122382000505
SKU0029,Electronics & Appliances,2024-11-05,89,0.5861690450054884,DEMAND DROP,-0.050156347325577166
SKU0068,Fashion & Apparel,2024-01-16,700,1.75,DEMAND SPIKE,-0.05003818574314356
SKU0082,Home & Kitchen,2024-10-29,81,0.574468085106383,DEMAND DROP,-0.04954650717145237
SKU0007,Mobiles & Accessories,2025-10-07,546,1.2933280694828266,DEMAND SPIKE,-0.04877482903221608
SKU0081,Home & Kitchen,2024-01-16,433,1.7216699801192843,DEMAND SPIKE,-0.04829204225048145
SKU0098,Home & Kitchen,2024-01-16,436,1.7705583756345178,DEMAND SPIKE,-0.047885706917894066
SKU0124,Beauty & Personal Care,2024-12-24,730,1.574973031283711,DEMAND SPIKE,-0.04787004793258198
SKU0037,Electronics & Appliances,2024-10-01,319,1.9044776119402984,DEMAND SPIKE,-0.04782941661990969
SKU0144,Grocery & Essentials,2024-01-16,688,1.770913770913771,DEMAND SPIKE,-0.0476397990439511
SKU0069,Fashion & Apparel,2025-10-28,256,0.6381387619443291,DEMAND DROP,-0.046923311679612834
SKU0091,Home & Kitchen,2025-10-14,42,0.5502183406113538,DEMAND DROP,-0.04645209419567076
SKU0035,Electronics & Appliances,2024-01-16,48,1.8461538461538463,DEMAND SPIKE,-0.046223838037987575
SKU0014,Mobiles & Accessories,2024-01-16,239,1.8140417457305502,DEMAND SPIKE,-0.04617639553175812
SKU0078,Home & Kitchen,2024-10-08,115,1.5789473684210527,DEMAND SPIKE,-0.046111873329230835
SKU0030,Electronics & Appliances,2025-11-04,52,0.5631768953068592,DEMAND DROP,-0.04600438574208643
SKU0089,Home & Kitchen,2024-01-16,403,1.82559456398641,DEMAND SPIKE,-0.04557469169515993
SKU0060,Fashion & Apparel,2024-01-09,315,1.39792899408284,DEMAND SPIKE,-0.045264864007312555
SKU0041,Fashion & Apparel,2025-10-07,670,1.4660831509846828,DEMAND SPIKE,-0.04505955119387439
SKU0129,Beauty & Personal Care,2024-10-08,869,1.6489563567362429,DEMAND SPIKE,-0.04504579075759685
SKU0118,Beauty & Personal Care,2025-10-07,697,1.3797426591883866,DEMAND SPIKE,-0.04435115709339943
SKU0109,Beauty & Personal Care,2025-10-28,312,0.6341463414634146,DEMAND DROP,-0.04347937408658187
SKU0014,Mobiles & Accessories,2025-01-14,309,1.6946983546617915,DEMAND SPIKE,-0.04340252718179116
SKU0133,Grocery & Essentials,2024-12-24,449,1.7700394218134035,DEMAND SPIKE,-0.04333896061332554
SKU0096,Home & Kitchen,2024-01-16,331,1.6952624839948784,DEMAND SPIKE,-0.0433016102394973
SKU0060,Fashion & Apparel,2024-10-08,805,1.6765012148559528,DEMAND SPIKE,-0.043107424747460765
SKU0080,Home & Kitchen,2024-12-24,385,1.6476462196861628,DEMAND SPIKE,-0.04224843666884448
SKU0127,Beauty & Personal Care,2024-10-22,186,0.6175982291090204,DEMAND DROP,-0.042199447921880795
SKU0121,Beauty & Personal Care,2024-01-16,457,1.8316633266533067,DEMAND SPIKE,-0.0421288677126721
SKU0019,Mobiles & Accessories,2025-10-07,154,1.4551181102362205,DEMAND SPIKE,-0.04210377994893155
SKU0102,Home & Kitchen,2024-11-05,177,0.5838372732270478,DEMAND DROP,-0.0421034228511179
SKU0046,Fashion & Apparel,2024-01-16,580,1.7915057915057915,DEMAND SPIKE,-0.0420537579453345
SKU0092,Home & Kitchen,2024-01-16,290,1.8012422360248448,DEMAND SPIKE,-0.04184830491091929
SKU0015,Mobiles & Accessories,2025-01-14,560,1.6430317848410758,DEMAND SPIKE,-0.04152386238941008
SKU0131,Grocery & Essentials,2024-01-16,651,1.7582714382174207,DEMAND SPIKE,-0.041513037103043327
SKU0053,Fashion & Apparel,2025-10-07,759,1.4116553006819592,DEMAND SPIKE,-0.041480596555949156
SKU0103,Home & Kitchen,2025-11-04,62,0.5794392523364486,DEMAND DROP,-0.04141463418014879
SKU0001,Mobiles & Accessories,2025-10-07,570,1.3555291319857312,DEMAND SPIKE,-0.04120523253936592
SKU0107,Beauty & Personal Care,2025-10-07,811,1.4223911137094418,DEMAND SPIKE,-0.04081562403173189
SKU0085,Home & Kitchen,2024-01-16,223,1.79476861167002,DEMAND SPIKE,-0.04073854663577259
SKU0128,Beauty & Personal Care,2024-10-08,925,1.6818181818181819,DEMAND SPIKE,-0.04035493928750089
SKU0035,Electronics & Appliances,2025-09-30,64,1.7777777777777777,DEMAND SPIKE,-0.0401967400830725
SKU0140,Grocery & Essentials,2024-10-08,1402,1.603507434235608,DEMAND SPIKE,-0.03996861977311117
SKU0074,Fashion & Apparel,2024-01-16,157,1.789173789173789,DEMAND SPIKE,-0.039746276296508176
SKU0076,Home & Kitchen,2025-10-07,500,1.3780431786862655,DEMAND SPIKE,-0.03955337229013023
SKU0071,Fashion & Apparel,2025-10-07,706,1.3616200578592093,DEMAND SPIKE,-0.03930910406545418
SKU0040,Electronics & Appliances,2024-10-15,126,0.5675675675675675,DEMAND DROP,-0.038947149118302105
SKU0065,Fashion & Apparel,2024-11-05,68,0.5244215938303343,DEMAND DROP,-0.03887040600463376
SKU0041,Fashion & Apparel,2024-01-16,498,1.773820124666073,DEMAND SPIKE,-0.038845963707376474
SKU0125,Beauty & Personal Care,2024-01-16,334,1.7813333333333334,DEMAND SPIKE,-0.03884471017064406
SKU0009,Mobiles & Accessories,2024-12-24,139,1.7267080745341614,DEMAND SPIKE,-0.038491500151260905
SKU0033,Electronics & Appliances,2025-01-14,95,1.5702479338842976,DEMAND SPIKE,-0.038199939357826396
SKU0034,Electronics & Appliances,2024-10-08,87,1.8981818181818182,DEMAND SPIKE,-0.037679550375514514
SKU0021,Electronics & Appliances,2024-01-09,70,1.640625,DEMAND SPIKE,-0.03744178987913771
SKU0082,Home & Kitchen,2025-09-30,239,1.7681874229346488,DEMAND SPIKE,-0.03742851243027656
SKU0072,Fashion & Apparel,2025-10-07,822,1.3834502103786817,DEMAND SPIKE,-0.03735255016360761
SKU0094,Home & Kitchen,2025-10-07,337,1.3224329627207325,DEMAND SPIKE,-0.037208576300511
SKU0084,Home & Kitchen,2025-10-28,94,0.5423076923076923,DEMAND DROP,-0.037177576874375395
SKU0042,Fashion & Apparel,2024-01-16,220,1.7322834645669292,DEMAND SPIKE,-0.036885378903091404
SKU0148,Grocery & Essentials,2024-12-24,1160,1.6292134831460674,DEMAND SPIKE,-0.03680492262602164
SKU0115,Beauty & Personal Care,2024-12-24,324,1.6026380873866448,DEMAND SPIKE,-0.036564719094673626
SKU0139,Grocery & Essentials,2025-10-07,1401,1.4045112781954887,DEMAND SPIKE,-0.03655993980181149
SKU0141,Grocery & Essentials,2025-10-07,1464,1.3778823529411766,DEMAND SPIKE,-0.03618942343257292
SKU0008,Mobiles & Accessories,2024-10-08,558,1.671492760858712,DEMAND SPIKE,-0.036143644118113105
SKU0048,Fashion & Apparel,2024-12-24,564,1.668639053254438,DEMAND SPIKE,-0.03611156420874451
SKU0009,Mobiles & Accessories,2024-01-16,122,1.781021897810219,DEMAND SPIKE,-0.03568373792740431
SKU0091,Home & Kitchen,2024-10-08,114,1.632458233890215,DEMAND SPIKE,-0.03556843624983752
SKU0052,Fashion & Apparel,2025-10-07,719,1.3583123425692694,DEMAND SPIKE,-0.035002397467348345
SKU0049,Fashion & Apparel,2024-01-09,422,1.4208754208754208,DEMAND SPIKE,-0.03496600336550182
SKU0095,Home & Kitchen,2025-01-14,209,1.6349413298565842,DEMAND SPIKE,-0.03487671288299077
SKU0039,Electronics & Appliances,2024-10-01,176,1.8493870402802102,DEMAND SPIKE,-0.034779117252159986
SKU0011,Mobiles & Accessories,2025-12-30,76,0.6023778071334214,DEMAND DROP,-0.03460912957509188
SKU0010,Mobiles & Accessories,2024-10-08,347,1.687196110210697,DEMAND SPIKE,-0.03458068564240124
SKU0101,Home & Kitchen,2025-10-07,457,1.3628230616302188,DEMAND SPIKE,-0.03435445799707437
SKU0113,Beauty & Personal Care,2025-01-14,319,1.5166402535657686,DEMAND SPIKE,-0.034170691236817485
SKU0086,Home & Kitchen,2024-10-01,324,1.837429111531191,DEMAND SPIKE,-0.03378415583270766
SKU0134,Grocery & Essentials,2025-10-07,1003,1.4034514925373136,DEMAND SPIKE,-0.03327744387769904
SKU0022,Electronics & Appliances,2025-12-23,82,1.5819935691318328,DEMAND SPIKE,-0.032996704979840086
SKU0032,Electronics & Appliances,2024-12-24,70,1.8749999999999998,DEMAND SPIKE,-0.03283481160576884
SKU0052,Fashion & Apparel,2025-12-23,638,1.5238853503184713,DEMAND SPIKE,-0.032623453423183624
SKU0027,Electronics & Appliances,2024-10-08,102,1.6233421750663128,DEMAND SPIKE,-0.032272770197477874
SKU0057,Fashion & Apparel,2024-10-08,387,1.7073529411764707,DEMAND SPIKE,-0.032261437206945964
SKU0123,Beauty & Personal Care,2024-12-24,244,1.7553956834532374,DEMAND SPIKE,-0.03205824173945282
SKU0068,Fashion & Apparel,2025-10-07,922,1.4294573643410853,DEMAND SPIKE,-0.03178446492776188
SKU0032,Electronics & Appliances,2024-01-16,73,1.8838709677419354,DEMAND SPIKE,-0.0317621987746004
SKU0117,Beauty & Personal Care,2024-01-09,159,1.4498480243161094,DEMAND SPIKE,-0.031538709677671806
SKU0034,Electronics & Appliances,2025-12-30,15,0.44334975369458124,DEMAND DROP,-0.03137382707923586
SKU0130,Beauty & Personal Care,2024-01-09,229,1.624113475177305,DEMAND SPIKE,-0.031167230938793478
SKU0135,Grocery & Essentials,2025-10-07,1193,1.417706476530006,DEMAND SPIKE,-0.030678329063958176
SKU0062,Fashion & Apparel,2024-10-08,816,1.6429530201342282,DEMAND SPIKE,-0.030497346044007112
SKU0126,Beauty & Personal Care,2025-10-07,624,1.4344827586206896,DEMAND SPIKE,-0.030490445313453796
SKU0022,Electronics & Appliances,2024-10-01,104,1.902439024390244,DEMAND SPIKE,-0.030309085931897517
SKU0104,Home & Kitchen,2024-10-08,477,1.605159842961301,DEMAND SPIKE,-0.030227044355479737
SKU0034,Electronics & Appliances,2025-09-30,82,1.8566037735849057,DEMAND SPIKE,-0.030095393527899583
SKU0058,Fashion & Apparel,2025-10-28,296,0.6088447034624614,DEMAND DROP,-0.02966737313722323
SKU0082,Home & Kitchen,2024-12-24,179,1.723916532905297,DEMAND SPIKE,-0.029509342158850704
SKU0132,Grocery & Essentials,2024-10-08,403,1.6460176991150441,DEMAND SPIKE,-0.029113214097457152
SKU0138,Grocery & Essentials,2025-10-07,1134,1.4252199413489737,DEMAND SPIKE,-0.028989951883782172
SKU0108,Beauty & Personal Care,2025-10-07,858,1.459597391550893,DEMAND SPIKE,-0.028635368336019207
SKU0063,Fashion & Apparel,2025-10-07,918,1.368447204968944,DEMAND SPIKE,-0.028506519924147655
SKU0028,Electronics & Appliances,2024-10-08,402,1.7800738007380073,DEMAND SPIKE,-0.028414604706094693
SKU0146,Grocery & Essentials,2024-10-08,1146,1.7002967359050445,DEMAND SPIKE,-0.028382026630891177
SKU0066,Fashion & Apparel,2024-01-16,752,1.6851540616246499,DEMAND SPIKE,-0.028347998458023382
SKU0029,Electronics & Appliances,2025-10-07,222,1.4095238095238096,DEMAND SPIKE,-0.028223467856644646
SKU0050,Fashion & Apparel,2025-10-07,930,1.4668769716088328,DEMAND SPIKE,-0.02805567997632874
SKU0036,Electronics & Appliances,2025-12-23,146,1.5181975736568456,DEMAND SPIKE,-0.027896236847753664
SKU0110,Beauty & Personal Care,2024-11-05,118,0.5544244322631167,DEMAND DROP,-0.027687942866717385
SKU0046,Fashion & Apparel,2024-10-08,836,1.7284631288766368,DEMAND SPIKE,-0.02760263951034092
SKU0133,Grocery & Essentials,2024-01-16,418,1.7009155645981688,DEMAND SPIKE,-0.02725831966443515
SKU0003,Mobiles & Accessories,2024-05-28,354,1.3014705882352942,DEMAND SPIKE,-0.027192083677077594
SKU0118,Beauty & Personal Care,2024-12-24,589,1.6085571233500227,DEMAND SPIKE,-0.02700759367030392
SKU0081,Home & Kitchen,2024-05-28,322,1.2914438502673797,DEMAND SPIKE,-0.02697763163131428
SKU0012,Mobiles & Accessories,2024-10-08,258,1.7551020408163265,DEMAND SPIKE,-0.026860524458079738
SKU0024,Electronics & Appliances,2025-08-05,93,1.4344473007712084,DEMAND SPIKE,-0.026817503054056058
SKU0031,Electronics & Appliances,2025-11-04,104,0.5948522402287892,DEMAND DROP,-0.026517183676027622
SKU0031,Electronics & Appliances,2024-01-09,145,1.6353383458646615,DEMAND SPIKE,-0.026428076660992117
SKU0096,Home & Kitchen,2025-10-28,195,0.6034038164002062,DEMAND DROP,-0.026307136605646653
SKU0037,Electronics & Appliances,2024-10-08,341,1.6853377265238878,DEMAND SPIKE,-0.026189840700948097
SKU0123,Beauty & Personal Care,2024-01-16,206,1.73109243697479,DEMAND SPIKE,-0.026107365433412855
SKU0147,Grocery & Essentials,2024-10-08,1273,1.6797888717835936,DEMAND SPIKE,-0.026097257661238382
SKU0013,Mobiles & Accessories,2024-01-09,101,1.389908256880734,DEMAND SPIKE,-0.02607296281927385
SKU0130,Beauty & Personal Care,2025-10-21,199,0.6012084592145015,DEMAND DROP,-0.02596144397104916
SKU0079,Home & Kitchen,2025-10-28,53,0.5750452079566003,DEMAND DROP,-0.02585450800979061
SKU0143,Grocery & Essentials,2025-10-07,1572,1.4025278810408923,DEMAND SPIKE,-0.025725461419877083
SKU0056,Fashion & Apparel,2024-01-09,182,1.365,DEMAND SPIKE,-0.025680210439839257
SKU0074,Fashion & Apparel,2025-11-04,78,0.5652173913043478,DEMAND DROP,-0.02563106381797664
SKU0083,Home & Kitchen,2024-01-09,287,1.5238938053097344,DEMAND SPIKE,-0.02559227188226576
SKU0022,Electronics & Appliances,2024-10-08,118,1.7655860349127184,DEMAND SPIKE,-0.024958201365575472
SKU0059,Fashion & Apparel,2025-10-07,623,1.4036800600826136,DEMAND SPIKE,-0.024824341081867818
SKU0026,Electronics & Appliances,2025-10-28,37,0.5857519788918206,DEMAND DROP,-0.024629498997586596
SKU0006,Mobiles & Accessories,2024-01-09,161,1.4815950920245398,DEMAND SPIKE,-0.024572346084910324
SKU0093,Home & Kitchen,2024-11-05,78,0.5770653514180025,DEMAND DROP,-0.024374011655938665
SKU0044,Fashion & Apparel,2025-10-07,278,1.4932855863921217,DEMAND SPIKE,-0.0243622917427464
SKU0114,Beauty & Personal Care,2025-10-07,345,1.3363460296965783,DEMAND SPIKE,-0.024281462615912908
SKU0085,Home & Kitchen,2024-10-08,358,1.7294685990338163,DEMAND SPIKE,-0.024147157908948613
SKU0013,Mobiles & Accessories,2025-10-21,87,0.5858585858585859,DEMAND DROP,-0.024051479822071897
SKU0101,Home & Kitchen,2024-12-24,420,1.740331491712707,DEMAND SPIKE,-0.023478425143782844
SKU0099,Home & Kitchen,2024-10-08,353,1.6180290297937356,DEMAND SPIKE,-0.023442479344167544
SKU0072,Fashion & Apparel,2024-10-08,918,1.6257378984651714,DEMAND SPIKE,-0.023420830498877665
SKU0009,Mobiles & Accessories,2024-01-09,79,1.5592105263157896,DEMAND SPIKE,-0.023259704399181014
SKU0071,Fashion & Apparel,2024-01-16,550,1.7041053446940357,DEMAND SPIKE,-0.022987491077856914
SKU0123,Beauty & Personal Care,2025-10-07,254,1.382940108892922,DEMAND SPIKE,-0.022757195754436688
SKU0100,Home & Kitchen,2025-01-14,317,1.692170818505338,DEMAND SPIKE,-0.022598524453030677
SKU0065,Fashion & Apparel,2025-12-30,49,0.5394495412844037,DEMAND DROP,-0.022476929902409015
SKU0146,Grocery & Essentials,2025-10-07,960,1.3562514716270309,DEMAND SPIKE,-0.021857050062610628
SKU0136,Grocery & Essentials,2025-10-28,324,0.5983379501385041,DEMAND DROP,-0.021787207174338796
SKU0049,Fashion & Apparel,2024-05-28,508,1.2172523961661343,DEMAND SPIKE,-0.021678620714681962
SKU0076,Home & Kitchen,2024-01-16,377,1.6981981981981982,DEMAND SPIKE,-0.02151301204277012
SKU0027,Electronics & Appliances,2025-12-23,87,1.8709677419354838,DEMAND SPIKE,-0.021382812721893907
SKU0150,Grocery & Essentials,2025-10-21,262,0.6530951391773993,DEMAND DROP,-0.020824314337770877
SKU0061,Fashion & Apparel,2025-10-07,544,1.4385191714411634,DEMAND SPIKE,-0.020817752611127505
SKU0131,Grocery & Essentials,2024-10-08,953,1.6997621878715816,DEMAND SPIKE,-0.020813501699270764
SKU0119,Beauty & Personal Care,2025-10-07,476,1.4782608695652173,DEMAND SPIKE,-0.020748684399217843
SKU0030,Electronics & Appliances,2024-01-16,95,1.6666666666666667,DEMAND SPIKE,-0.020645871078415867
SKU0062,Fashion & Apparel,2025-10-07,740,1.3918495297805644,DEMAND SPIKE,-0.020511873926586488
SKU0137,Grocery & Essentials,2024-05-28,823,1.2700617283950617,DEMAND SPIKE,-0.020254867947970268
SKU0022,Electronics & Appliances,2025-10-14,37,0.5298329355608592,DEMAND DROP,-0.019909456019300498
SKU0088,Home & Kitchen,2024-10-08,258,1.5652173913043477,DEMAND SPIKE,-0.01968403486071979
SKU0004,Mobiles & Accessories,2024-10-08,205,1.7521367521367521,DEMAND SPIKE,-0.019577668590207042
SKU0034,Electronics & Appliances,2025-10-21,21,0.45,DEMAND DROP,-0.01935314284035905
SKU0127,Beauty & Personal Care,2024-10-08,479,1.5852178709321565,DEMAND SPIKE,-0.019321736639942633
SKU0107,Beauty & Personal Care,2025-10-21,351,0.6143523920653442,DEMAND DROP,-0.018947299864929157
SKU0092,Home & Kitchen,2025-12-23,281,1.413243922883487,DEMAND SPIKE,-0.018914422286160915
SKU0075,Fashion & Apparel,2025-10-21,315,0.5928481806775407,DEMAND DROP,-0.01890206680083506
SKU0043,Fashion & Apparel,2024-12-24,889,1.676304211187932,DEMAND SPIKE,-0.018883621164301756
SKU0105,Home & Kitchen,2024-11-05,179,0.6262390670553937,DEMAND DROP,-0.0188713515154596
SKU0034,Electronics & Appliances,2024-01-16,50,1.6528925619834711,DEMAND SPIKE,-0.018726514231928726
SKU0038,Electronics & Appliances,2025-01-14,191,1.56343792633015,DEMAND SPIKE,-0.018514886528657737
SKU0102,Home & Kitchen,2024-12-24,392,1.6176066024759284,DEMAND SPIKE,-0.018507637839862867
SKU0046,Fashion & Apparel,2024-12-24,648,1.6295054484492875,DEMAND SPIKE,-0.01846485810258114
SKU0043,Fashion & Apparel,2025-10-07,996,1.398876404494382,DEMAND SPIKE,-0.01825291982309374
SKU0131,Grocery & Essentials,2024-12-24,716,1.6017897091722595,DEMAND SPIKE,-0.01824663379578162
SKU0087,Home & Kitchen,2025-10-28,249,0.6314454775993238,DEMAND DROP,-0.017800597236213966
SKU0106,Beauty & Personal Care,2025-12-23,353,1.3699870633893918,DEMAND SPIKE,-0.0177932170756796
SKU0007,Mobiles & Accessories,2025-01-14,547,1.5208526413345689,DEMAND SPIKE,-0.017570773991384514
SKU0090,Home & Kitchen,2025-11-04,81,0.5912408759124088,DEMAND DROP,-0.017455492644464998
SKU0087,Home & Kitchen,2024-12-24,495,1.6354625550660793,DEMAND SPIKE,-0.017398826368943632
SKU0002,Mobiles & Accessories,2025-10-07,403,1.413208649912332,DEMAND SPIKE,-0.017152381867602817
SKU0106,Beauty & Personal Care,2024-10-08,508,1.6747252747252748,DEMAND SPIKE,-0.01708367451603654
SKU0121,Beauty & Personal Care,2024-10-29,215,0.609640831758034,DEMAND DROP,-0.016940023911768298
SKU0042,Fashion & Apparel,2025-01-14,264,1.543859649122807,DEMAND SPIKE,-0.016492548900306603
SKU0122,Beauty & Personal Care,2024-12-24,462,1.686131386861314,DEMAND SPIKE,-0.016409208265338093
SKU0017,Mobiles & Accessories,2024-10-29,182,0.5967213114754099,DEMAND DROP,-0.016184824991484548
SKU0066,Fashion & Apparel,2025-10-07,1015,1.390728476821192,DEMAND SPIKE,-0.01618164907297681
SKU0031,Electronics & Appliances,2024-12-24,176,1.436734693877551,DEMAND SPIKE,-0.016056607338989615
SKU0010,Mobiles & Accessories,2025-10-21,137,0.6298850574712643,DEMAND DROP,-0.015906806122019446
SKU0139,Grocery & Essentials,2024-01-09,706,1.4831932773109244,DEMAND SPIKE,-0.01571304624314429
SKU0150,Grocery & Essentials,2025-10-07,536,1.3478625314333612,DEMAND SPIKE,-0.015584810303900798
SKU0069,Fashion & Apparel,2025-12-23,445,1.4991577765300395,DEMAND SPIKE,-0.015393014593609755
SKU0095,Home & Kitchen,2024-12-24,160,1.5213946117274166,DEMAND SPIKE,-0.015203706718064702
SKU0054,Fashion & Apparel,2025-10-07,921,1.4183778234086242,DEMAND SPIKE,-0.01519458697879894
SKU0001,Mobiles & Accessories,2025-01-14,580,1.492921492921493,DEMAND SPIKE,-0.0147320384378542
